beam_y_cm,run,slice,frame,gantry_x_mm,gantry_z_mm,max_counts,exposure_us,rate_c_per_us,ratio_to_slice_best,n_sat_px,excluded_run
99.0,auto_scan-2026-07-29_12-37-22,y0099.00cm,jul29_axicon3_001-tableyp000990.000mm-gantryxp000076.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,163,930.7,0.1751,1.0,0,False
99.0,auto_scan-2026-07-29_12-37-22,y0099.00cm,jul29_axicon3_001-tableyp000990.000mm-gantryxp000076.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,145,930.7,0.1558,0.89,0,False
99.0,auto_scan-2026-07-29_12-37-22,y0099.00cm,jul29_axicon3_001-tableyp000990.000mm-gantryxp000081.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,152,930.7,0.1633,0.933,0,False
99.0,auto_scan-2026-07-29_12-37-22,y0099.00cm,jul29_axicon3_001-tableyp000990.000mm-gantryxp000081.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,159,930.7,0.1708,0.975,0,False
99.5,auto_scan-2026-07-29_12-37-22,y0099.50cm,jul29_axicon3_001-tableyp000995.000mm-gantryxp000076.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,161,930.7,0.173,1.0,0,False
99.5,auto_scan-2026-07-29_12-37-22,y0099.50cm,jul29_axicon3_001-tableyp000995.000mm-gantryxp000076.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,142,930.7,0.1526,0.882,0,False
99.5,auto_scan-2026-07-29_12-37-22,y0099.50cm,jul29_axicon3_001-tableyp000995.000mm-gantryxp000081.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,144,930.7,0.1547,0.894,0,False
99.5,auto_scan-2026-07-29_12-37-22,y0099.50cm,jul29_axicon3_001-tableyp000995.000mm-gantryxp000081.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,140,930.7,0.1504,0.87,0,False
100.0,auto_scan-2026-07-29_10-48-37_BAD,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000066.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,108,1000.0,0.108,1.0,0,True
100.0,auto_scan-2026-07-29_10-48-37_BAD,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000066.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,108,1000.0,0.108,1.0,0,True
100.0,auto_scan-2026-07-29_10-48-37_BAD,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000071.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,99,1000.0,0.099,0.917,0,True
100.0,auto_scan-2026-07-29_10-48-37_BAD,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000071.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,108,1000.0,0.108,1.0,0,True
100.0,auto_scan-2026-07-29_12-37-22,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000076.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,154,930.7,0.1655,1.0,0,False
100.0,auto_scan-2026-07-29_12-37-22,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000076.000mm-yp000030.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,147,930.7,0.1579,0.955,0,False
100.0,auto_scan-2026-07-29_12-37-22,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000081.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,138,930.7,0.1483,0.896,0,False
100.0,auto_scan-2026-07-29_12-37-22,y0100.00cm,jul29_axicon3_001-tableyp001000.000mm-gantryxp000081.000mm-yp000030.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,128,930.7,0.1375,0.831,0,False
100.0,auto_scan-2026-07-29_13-17-16,y0100.00cm,jul29_axicon3_002-tableyp001000.000mm-gantryxp000080.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,161,1000.0,0.161,1.0,0,False
100.0,auto_scan-2026-07-29_13-17-16,y0100.00cm,jul29_axicon3_002-tableyp001000.000mm-gantryxp000080.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,152,1000.0,0.152,0.944,0,False
100.0,auto_scan-2026-07-29_13-17-16,y0100.00cm,jul29_axicon3_002-tableyp001000.000mm-gantryxp000085.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,159,1000.0,0.159,0.988,0,False
100.0,auto_scan-2026-07-29_13-17-16,y0100.00cm,jul29_axicon3_002-tableyp001000.000mm-gantryxp000085.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,151,1000.0,0.151,0.938,0,False
100.5,auto_scan-2026-07-29_10-48-37_BAD,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000066.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,107,1000.0,0.107,0.982,0,True
100.5,auto_scan-2026-07-29_10-48-37_BAD,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000066.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,108,1000.0,0.108,0.991,0,True
100.5,auto_scan-2026-07-29_10-48-37_BAD,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000071.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,96,1000.0,0.096,0.881,0,True
100.5,auto_scan-2026-07-29_10-48-37_BAD,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000071.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,109,1000.0,0.109,1.0,0,True
100.5,auto_scan-2026-07-29_12-37-22,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000076.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,153,930.7,0.1644,1.0,0,False
100.5,auto_scan-2026-07-29_12-37-22,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000076.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,149,930.7,0.1601,0.974,0,False
100.5,auto_scan-2026-07-29_12-37-22,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000081.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,143,930.7,0.1536,0.935,0,False
100.5,auto_scan-2026-07-29_12-37-22,y0100.50cm,jul29_axicon3_001-tableyp001005.000mm-gantryxp000081.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,139,930.7,0.1493,0.908,0,False
100.5,auto_scan-2026-07-29_13-17-16,y0100.50cm,jul29_axicon3_002-tableyp001005.000mm-gantryxp000080.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,159,1000.0,0.159,1.0,0,False
100.5,auto_scan-2026-07-29_13-17-16,y0100.50cm,jul29_axicon3_002-tableyp001005.000mm-gantryxp000080.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,150,1000.0,0.15,0.943,0,False
100.5,auto_scan-2026-07-29_13-17-16,y0100.50cm,jul29_axicon3_002-tableyp001005.000mm-gantryxp000085.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,155,1000.0,0.155,0.975,0,False
100.5,auto_scan-2026-07-29_13-17-16,y0100.50cm,jul29_axicon3_002-tableyp001005.000mm-gantryxp000085.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,149,1000.0,0.149,0.937,0,False
101.0,auto_scan-2026-07-29_10-48-37_BAD,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000066.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,110,1000.0,0.11,0.965,0,True
101.0,auto_scan-2026-07-29_10-48-37_BAD,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000066.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,110,1000.0,0.11,0.965,0,True
101.0,auto_scan-2026-07-29_10-48-37_BAD,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000071.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,93,1000.0,0.093,0.816,0,True
101.0,auto_scan-2026-07-29_10-48-37_BAD,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000071.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,114,1000.0,0.114,1.0,0,True
101.0,auto_scan-2026-07-29_12-37-22,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000076.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,157,930.7,0.1687,0.981,0,False
101.0,auto_scan-2026-07-29_12-37-22,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000076.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,160,930.7,0.1719,1.0,0,False
101.0,auto_scan-2026-07-29_12-37-22,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000081.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,158,930.7,0.1698,0.988,0,False
101.0,auto_scan-2026-07-29_12-37-22,y0101.00cm,jul29_axicon3_001-tableyp001010.000mm-gantryxp000081.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,156,930.7,0.1676,0.975,0,False
101.0,auto_scan-2026-07-29_13-17-16,y0101.00cm,jul29_axicon3_002-tableyp001010.000mm-gantryxp000080.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,165,1000.0,0.165,1.0,0,False
101.0,auto_scan-2026-07-29_13-17-16,y0101.00cm,jul29_axicon3_002-tableyp001010.000mm-gantryxp000080.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,159,1000.0,0.159,0.964,0,False
101.0,auto_scan-2026-07-29_13-17-16,y0101.00cm,jul29_axicon3_002-tableyp001010.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,160,1000.0,0.16,0.97,0,False
101.0,auto_scan-2026-07-29_13-17-16,y0101.00cm,jul29_axicon3_002-tableyp001010.000mm-gantryxp000085.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,149,1000.0,0.149,0.903,0,False
101.5,auto_scan-2026-07-29_10-48-37_BAD,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000066.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,115,1000.0,0.115,1.0,0,True
101.5,auto_scan-2026-07-29_10-48-37_BAD,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000066.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,113,1000.0,0.113,0.983,0,True
101.5,auto_scan-2026-07-29_10-48-37_BAD,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000071.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,101,1000.0,0.101,0.878,0,True
101.5,auto_scan-2026-07-29_10-48-37_BAD,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000071.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,112,1000.0,0.112,0.974,0,True
101.5,auto_scan-2026-07-29_12-37-22,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000076.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,162,930.7,0.1741,0.931,0,False
101.5,auto_scan-2026-07-29_12-37-22,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000076.000mm-yp000015.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,169,930.7,0.1816,0.971,0,False
101.5,auto_scan-2026-07-29_12-37-22,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000081.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,174,930.7,0.187,1.0,0,False
101.5,auto_scan-2026-07-29_12-37-22,y0101.50cm,jul29_axicon3_001-tableyp001015.000mm-gantryxp000081.000mm-yp000015.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,168,930.7,0.1805,0.966,0,False
101.5,auto_scan-2026-07-29_13-17-16,y0101.50cm,jul29_axicon3_002-tableyp001015.000mm-gantryxp000080.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,152,788.0,0.1929,1.0,0,False
101.5,auto_scan-2026-07-29_13-17-16,y0101.50cm,jul29_axicon3_002-tableyp001015.000mm-gantryxp000080.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,788.0,0.1789,0.928,0,False
101.5,auto_scan-2026-07-29_13-17-16,y0101.50cm,jul29_axicon3_002-tableyp001015.000mm-gantryxp000085.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,134,788.0,0.17,0.882,0,False
101.5,auto_scan-2026-07-29_13-17-16,y0101.50cm,jul29_axicon3_002-tableyp001015.000mm-gantryxp000085.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,139,788.0,0.1764,0.914,0,False
102.0,auto_scan-2026-07-29_10-48-37_BAD,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000066.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,120,1000.0,0.12,0.984,0,True
102.0,auto_scan-2026-07-29_10-48-37_BAD,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000066.000mm-yp000110.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,122,1000.0,0.122,1.0,0,True
102.0,auto_scan-2026-07-29_10-48-37_BAD,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000071.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,106,1000.0,0.106,0.869,0,True
102.0,auto_scan-2026-07-29_10-48-37_BAD,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000071.000mm-yp000110.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,120,1000.0,0.12,0.984,0,True
102.0,auto_scan-2026-07-29_12-37-22,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000076.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,76.0,-83.1,140,741.1,0.1889,0.952,0,False
102.0,auto_scan-2026-07-29_12-37-22,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000076.000mm-yp000010.000mm-zm000087.100mm-shot0000.npy,76.0,-87.1,136,741.1,0.1835,0.925,0,False
102.0,auto_scan-2026-07-29_12-37-22,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000081.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,81.0,-83.1,147,741.1,0.1983,1.0,0,False
102.0,auto_scan-2026-07-29_12-37-22,y0102.00cm,jul29_axicon3_001-tableyp001020.000mm-gantryxp000081.000mm-yp000010.000mm-zm000087.100mm-shot0000.npy,81.0,-87.1,141,741.1,0.1902,0.959,0,False
102.0,auto_scan-2026-07-29_13-17-16,y0102.00cm,jul29_axicon3_002-tableyp001020.000mm-gantryxp000080.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,158,788.0,0.2005,1.0,0,False
102.0,auto_scan-2026-07-29_13-17-16,y0102.00cm,jul29_axicon3_002-tableyp001020.000mm-gantryxp000080.000mm-yp000110.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,152,788.0,0.1929,0.962,0,False
102.0,auto_scan-2026-07-29_13-17-16,y0102.00cm,jul29_axicon3_002-tableyp001020.000mm-gantryxp000085.000mm-yp000110.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,98,788.0,0.1244,0.62,0,False
102.5,auto_scan-2026-07-29_10-48-37_BAD,y0102.50cm,jul29_axicon3_001-tableyp001025.000mm-gantryxp000066.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,125,1000.0,0.125,0.992,0,True
102.5,auto_scan-2026-07-29_10-48-37_BAD,y0102.50cm,jul29_axicon3_001-tableyp001025.000mm-gantryxp000066.000mm-yp000105.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,126,1000.0,0.126,1.0,0,True
102.5,auto_scan-2026-07-29_10-48-37_BAD,y0102.50cm,jul29_axicon3_001-tableyp001025.000mm-gantryxp000071.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,106,1000.0,0.106,0.841,0,True
102.5,auto_scan-2026-07-29_10-48-37_BAD,y0102.50cm,jul29_axicon3_001-tableyp001025.000mm-gantryxp000071.000mm-yp000105.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,126,1000.0,0.126,1.0,0,True
102.5,auto_scan-2026-07-29_13-17-16,y0102.50cm,jul29_axicon3_002-tableyp001025.000mm-gantryxp000080.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,155,788.0,0.1967,1.0,0,False
102.5,auto_scan-2026-07-29_13-17-16,y0102.50cm,jul29_axicon3_002-tableyp001025.000mm-gantryxp000080.000mm-yp000105.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,153,788.0,0.1942,0.987,0,False
103.0,auto_scan-2026-07-29_10-48-37_BAD,y0103.00cm,jul29_axicon3_001-tableyp001030.000mm-gantryxp000066.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,125,1000.0,0.125,1.0,0,True
103.0,auto_scan-2026-07-29_10-48-37_BAD,y0103.00cm,jul29_axicon3_001-tableyp001030.000mm-gantryxp000066.000mm-yp000100.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,122,1000.0,0.122,0.976,0,True
103.0,auto_scan-2026-07-29_10-48-37_BAD,y0103.00cm,jul29_axicon3_001-tableyp001030.000mm-gantryxp000071.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,109,1000.0,0.109,0.872,0,True
103.0,auto_scan-2026-07-29_10-48-37_BAD,y0103.00cm,jul29_axicon3_001-tableyp001030.000mm-gantryxp000071.000mm-yp000100.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,121,1000.0,0.121,0.968,0,True
103.0,auto_scan-2026-07-29_13-17-16,y0103.00cm,jul29_axicon3_002-tableyp001030.000mm-gantryxp000080.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,148,788.0,0.1878,1.0,0,False
103.0,auto_scan-2026-07-29_13-17-16,y0103.00cm,jul29_axicon3_002-tableyp001030.000mm-gantryxp000080.000mm-yp000100.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,148,788.0,0.1878,1.0,0,False
103.5,auto_scan-2026-07-29_10-48-37_BAD,y0103.50cm,jul29_axicon3_001-tableyp001035.000mm-gantryxp000066.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,117,1000.0,0.117,0.975,0,True
103.5,auto_scan-2026-07-29_10-48-37_BAD,y0103.50cm,jul29_axicon3_001-tableyp001035.000mm-gantryxp000066.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,120,1000.0,0.12,1.0,0,True
103.5,auto_scan-2026-07-29_10-48-37_BAD,y0103.50cm,jul29_axicon3_001-tableyp001035.000mm-gantryxp000071.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,104,1000.0,0.104,0.867,0,True
103.5,auto_scan-2026-07-29_10-48-37_BAD,y0103.50cm,jul29_axicon3_001-tableyp001035.000mm-gantryxp000071.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,117,1000.0,0.117,0.975,0,True
103.5,auto_scan-2026-07-29_13-17-16,y0103.50cm,jul29_axicon3_002-tableyp001035.000mm-gantryxp000080.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,142,788.0,0.1802,1.0,0,False
103.5,auto_scan-2026-07-29_13-17-16,y0103.50cm,jul29_axicon3_002-tableyp001035.000mm-gantryxp000080.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,788.0,0.1789,0.993,0,False
104.0,auto_scan-2026-07-29_10-48-37_BAD,y0104.00cm,jul29_axicon3_001-tableyp001040.000mm-gantryxp000066.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,121,1000.0,0.121,1.0,0,True
104.0,auto_scan-2026-07-29_10-48-37_BAD,y0104.00cm,jul29_axicon3_001-tableyp001040.000mm-gantryxp000066.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,119,1000.0,0.119,0.983,0,True
104.0,auto_scan-2026-07-29_10-48-37_BAD,y0104.00cm,jul29_axicon3_001-tableyp001040.000mm-gantryxp000071.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,100,1000.0,0.1,0.826,0,True
104.0,auto_scan-2026-07-29_10-48-37_BAD,y0104.00cm,jul29_axicon3_001-tableyp001040.000mm-gantryxp000071.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,121,1000.0,0.121,1.0,0,True
104.0,auto_scan-2026-07-29_13-17-16,y0104.00cm,jul29_axicon3_002-tableyp001040.000mm-gantryxp000080.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,141,788.0,0.1789,1.0,0,False
104.0,auto_scan-2026-07-29_13-17-16,y0104.00cm,jul29_axicon3_002-tableyp001040.000mm-gantryxp000080.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,135,788.0,0.1713,0.957,0,False
104.5,auto_scan-2026-07-29_10-48-37_BAD,y0104.50cm,jul29_axicon3_001-tableyp001045.000mm-gantryxp000066.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,123,1000.0,0.123,1.0,0,True
104.5,auto_scan-2026-07-29_10-48-37_BAD,y0104.50cm,jul29_axicon3_001-tableyp001045.000mm-gantryxp000066.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,121,1000.0,0.121,0.984,0,True
104.5,auto_scan-2026-07-29_10-48-37_BAD,y0104.50cm,jul29_axicon3_001-tableyp001045.000mm-gantryxp000071.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,113,1000.0,0.113,0.919,0,True
104.5,auto_scan-2026-07-29_10-48-37_BAD,y0104.50cm,jul29_axicon3_001-tableyp001045.000mm-gantryxp000071.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,119,1000.0,0.119,0.967,0,True
104.5,auto_scan-2026-07-29_13-17-16,y0104.50cm,jul29_axicon3_002-tableyp001045.000mm-gantryxp000080.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,143,788.0,0.1815,1.0,0,False
104.5,auto_scan-2026-07-29_13-17-16,y0104.50cm,jul29_axicon3_002-tableyp001045.000mm-gantryxp000080.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,788.0,0.1789,0.986,0,False
105.0,auto_scan-2026-07-29_10-48-37_BAD,y0105.00cm,jul29_axicon3_001-tableyp001050.000mm-gantryxp000066.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,120,1000.0,0.12,1.0,0,True
105.0,auto_scan-2026-07-29_10-48-37_BAD,y0105.00cm,jul29_axicon3_001-tableyp001050.000mm-gantryxp000066.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,120,1000.0,0.12,1.0,0,True
105.0,auto_scan-2026-07-29_10-48-37_BAD,y0105.00cm,jul29_axicon3_001-tableyp001050.000mm-gantryxp000071.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,111,1000.0,0.111,0.925,0,True
105.0,auto_scan-2026-07-29_10-48-37_BAD,y0105.00cm,jul29_axicon3_001-tableyp001050.000mm-gantryxp000071.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,117,1000.0,0.117,0.975,0,True
105.0,auto_scan-2026-07-29_13-17-16,y0105.00cm,jul29_axicon3_002-tableyp001050.000mm-gantryxp000080.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,150,788.0,0.1904,1.0,0,False
105.0,auto_scan-2026-07-29_13-17-16,y0105.00cm,jul29_axicon3_002-tableyp001050.000mm-gantryxp000080.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,148,788.0,0.1878,0.987,0,False
105.5,auto_scan-2026-07-29_10-48-37_BAD,y0105.50cm,jul29_axicon3_001-tableyp001055.000mm-gantryxp000066.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,123,1000.0,0.123,0.984,0,True
105.5,auto_scan-2026-07-29_10-48-37_BAD,y0105.50cm,jul29_axicon3_001-tableyp001055.000mm-gantryxp000066.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,125,1000.0,0.125,1.0,0,True
105.5,auto_scan-2026-07-29_10-48-37_BAD,y0105.50cm,jul29_axicon3_001-tableyp001055.000mm-gantryxp000071.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,119,1000.0,0.119,0.952,0,True
105.5,auto_scan-2026-07-29_10-48-37_BAD,y0105.50cm,jul29_axicon3_001-tableyp001055.000mm-gantryxp000071.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,118,1000.0,0.118,0.944,0,True
105.5,auto_scan-2026-07-29_13-17-16,y0105.50cm,jul29_axicon3_002-tableyp001055.000mm-gantryxp000080.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,160,788.0,0.203,1.0,0,False
105.5,auto_scan-2026-07-29_13-17-16,y0105.50cm,jul29_axicon3_002-tableyp001055.000mm-gantryxp000080.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,160,788.0,0.203,1.0,0,False
106.0,auto_scan-2026-07-29_10-48-37_BAD,y0106.00cm,jul29_axicon3_001-tableyp001060.000mm-gantryxp000066.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,127,1000.0,0.127,0.962,0,True
106.0,auto_scan-2026-07-29_10-48-37_BAD,y0106.00cm,jul29_axicon3_001-tableyp001060.000mm-gantryxp000066.000mm-yp000070.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,123,1000.0,0.123,0.932,0,True
106.0,auto_scan-2026-07-29_10-48-37_BAD,y0106.00cm,jul29_axicon3_001-tableyp001060.000mm-gantryxp000071.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,132,1000.0,0.132,1.0,0,True
106.0,auto_scan-2026-07-29_10-48-37_BAD,y0106.00cm,jul29_axicon3_001-tableyp001060.000mm-gantryxp000071.000mm-yp000070.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,129,1000.0,0.129,0.977,0,True
106.0,auto_scan-2026-07-29_13-17-16,y0106.00cm,jul29_axicon3_002-tableyp001060.000mm-gantryxp000080.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,163,788.0,0.2068,1.0,0,False
106.0,auto_scan-2026-07-29_13-17-16,y0106.00cm,jul29_axicon3_002-tableyp001060.000mm-gantryxp000080.000mm-yp000070.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,163,788.0,0.2068,1.0,0,False
